student_id,full_name,email,dob,hometown,math,literature,english,source_file,error_log,avg_score,rank
SV750,Van C Vu,fake_email_750@not-exist-domain.com,2001-01-26,Nghe An,9.0,0.2,2.5,students_202601191651.txt,,3.9,Yếu
SV751,Thi B Bui,bui.thib.751@gmail.com,2004-12-23,Hai Phong,6.1,0.2,0.2,students_202601191651.txt,,2.17,Yếu
SV752,Minh E Vu,vu.minhe.752@gmail.com,2004-05-02,Tp.Hcm,7.9,3.5,8.6,students_202601191651.txt,,6.67,Khá
SV753,Minh E Dinh,dinh.minhe.753@gmail.com,2004-09-20,Hai Phong,1.7,9.9,2.8,students_202601191651.txt,,4.8,Yếu
SV754,Thi B Dinh,dinh.thib.754@gmail.com,2002-02-12,Son La,1.3,1.7,8.2,students_202601191651.txt,,3.73,Yếu
SV755,Duc H Tran,tran.duch.755@gmail.com,2002-07-07,Unknown,4.7,9.1,9.6,students_202601191651.txt,,7.8,Khá
SV756,Thi D Unknown,unknown.thid.756@gmail.com,2005-08-18,Can Tho,6.0,7.6,7.2,students_202601191651.txt,,6.93,Khá
SV757,Tuan G Vu,vu.tuang.757@gmail.com,2007-07-20,Hai Phong,9.5,3.2,0.0,students_202601191651.txt,,4.23,Yếu
SV758,Huu T Pham,fake_email_758@not-exist-domain.com,2007-07-23,N/A,8.8,4.6,1.1,students_202601191651.txt,,4.83,Yếu
SV759,Van A Trinh,trinh.vana.759@gmail.com,2001-03-29,Nghe An,9.9,7.3,0.0,students_202601191651.txt,,5.73,Trung Bình
SV760,Tuan G Trinh,fake_email_760@not-exist-domain.com,2006-08-29,Thanh Hoa,8.4,4.6,4.0,students_202601191651.txt,,5.67,Trung Bình
SV761,Huu T Pham,pham.huut.761@gmail.com,2003-12-06,Can Tho,1.9,6.6,10.0,students_202601191651.txt,,6.17,Trung Bình
SV762,Tieu I Bui,bui.tieui.762@gmail.com,2000-09-13,Ha Noi,3.1,5.3,5.0,students_202601191651.txt,,4.47,Yếu
SV763,Van C Pham,pham.vanc.763@gmail.com,2001-06-19,Tp.Hcm,2.2,4.1,8.0,students_202601191651.txt,,4.77,Yếu
SV764,Ngoc F Bui,fake_email_764@not-exist-domain.com,2007-03-14,Ha Noi,6.5,9.0,8.6,students_202601191651.txt,,8.03,Giỏi
SV765,Tuan G Trinh,trinh.tuang.765@gmail.com,2005-08-05,Tp.Hcm,7.0,7.3,4.5,students_202601191651.txt,,6.27,Trung Bình
SV766,Duc H Pham,fake_email_766@not-exist-domain.com,2007-08-28,Hai Phong,1.9,0.0,1.2,students_202601191651.txt,,1.03,Yếu
SV767,Minh E Tieu,fake_email_767@not-exist-domain.com,2007-01-11,Da Nang,3.7,4.8,6.0,students_202601191651.txt,,4.83,Yếu
SV768,Ngoc F Vu,vu.ngocf.768@gmail.com,2005-05-25,Hai Phong,7.1,4.8,5.8,students_202601191651.txt,,5.9,Trung Bình
SV769,Duc H Nguyen,nguyen.duch.769@gmail.com,2002-06-25,Hai Phong,2.8,2.6,3.1,students_202601191651.txt,,2.83,Yếu
SV770,Van C Pham,fake_email_770@not-exist-domain.com,2007-09-05,Unknown,4.6,6.5,8.3,students_202601191651.txt,,6.47,Trung Bình
SV771,Van C Pham,pham.vanc.771@gmail.com,2007-01-14,Hai Phong,0.5,4.4,2.5,students_202601191651.txt,,2.47,Yếu
SV772,Thi D Bui,bui.thid.772@gmail.com,2004-04-08,N/A,3.0,9.7,5.1,students_202601191651.txt,,5.93,Trung Bình
SV773,Tieu I Tran,fake_email_773@not-exist-domain.com,2002-11-21,Can Tho,6.5,3.0,3.8,students_202601191651.txt,,4.43,Yếu
SV774,Tieu I Nguyen,nguyen.tieui.774@gmail.com,2002-06-12,Hai Phong,7.1,6.2,6.8,students_202601191651.txt,,6.7,Khá
SV775,Van A Vu,vu.vana.775@gmail.com,2004-05-30,Son La,6.1,8.7,0.8,students_202601191651.txt,,5.2,Trung Bình
SV776,Van C Dang,dang.vanc.776@gmail.com,2004-12-18,Tp.Hcm,6.6,0.4,3.2,students_202601191651.txt,,3.4,Yếu
SV777,Minh E Le,fake_email_777@not-exist-domain.com,2000-10-08,Hai Phong,9.1,8.9,5.8,students_202601191651.txt,,7.93,Khá
SV778,Minh E Vu,vu.minhe.778@gmail.com,2002-06-04,N/A,0.3,5.3,4.7,students_202601191651.txt,,3.43,Yếu
SV779,Tuan G Le,le.tuang.779@gmail.com,2003-08-12,Hai Phong,8.3,1.5,3.4,students_202601191651.txt,,4.4,Yếu
SV780,Minh E Tieu,tieu.minhe.780@gmail.com,2004-04-15,Can Tho,2.4,4.1,1.3,students_202601191651.txt,,2.6,Yếu
SV781,Duc H Dang,dang.duch.781@gmail.com,2003-09-28,Tp.Hcm,7.1,0.4,3.2,students_202601191651.txt,,3.57,Yếu
SV782,Thi D Bui,bui.thid.782@gmail.com,2002-11-28,N/A,3.9,4.3,0.0,students_202601191651.txt,,2.73,Yếu
SV783,Van C Bui,bui.vanc.783@gmail.com,2003-12-18,Hai Phong,9.5,6.7,0.0,students_202601191651.txt,,5.4,Trung Bình
SV784,Minh E Unknown,unknown.minhe.784@gmail.com,2005-12-12,Can Tho,0.6,9.3,0.0,students_202601191651.txt,,3.3,Yếu
SV785,Thi B Dinh,fake_email_785@not-exist-domain.com,2000-09-12,Nghe An,4.3,9.2,0.2,students_202601191651.txt,,4.57,Yếu
SV786,Duc H Nguyen,nguyen.duch.786@gmail.com,2006-10-23,Thanh Hoa,1.5,6.2,5.4,students_202601191651.txt,,4.37,Yếu
SV787,Thi B Bui,bui.thib.787@gmail.com,2007-05-18,Can Tho,9.1,7.0,0.0,students_202601191651.txt,,5.37,Trung Bình
SV788,Van A Dang,dang.vana.788@gmail.com,2005-05-15,Hai Phong,7.0,1.9,6.7,students_202601191651.txt,,5.2,Trung Bình
SV789,Tuan G Pham,pham.tuang.789@gmail.com,2003-02-16,Da Nang,8.7,0.3,2.3,students_202601191651.txt,,3.77,Yếu
SV790,Ngoc F Tran,tran.ngocf.790@gmail.com,2003-07-26,Tp.Hcm,6.4,3.9,1.3,students_202601191651.txt,,3.87,Yếu
SV791,Huu T Dinh,fake_email_791@not-exist-domain.com,2003-01-15,Hai Phong,7.6,7.6,0.8,students_202601191651.txt,,5.33,Trung Bình
SV792,Minh E Nguyen,fake_email_792@not-exist-domain.com,2004-03-04,Nghe An,0.2,9.8,0.0,students_202601191651.txt,,3.33,Yếu
SV793,Tuan G Trinh,trinh.tuang.793@gmail.com,2004-05-16,Can Tho,7.8,2.1,0.0,students_202601191651.txt,,3.3,Yếu
SV794,Thi D Hoang,hoang.thid.794@gmail.com,2003-10-16,Unknown,8.2,3.6,0.0,students_202601191651.txt,,3.93,Yếu
SV795,Tieu I Vu,vu.tieui.795@gmail.com,2005-04-28,Thanh Hoa,3.7,6.9,0.0,students_202601191651.txt,,3.53,Yếu
SV796,Tieu I Tieu,fake_email_796@not-exist-domain.com,2002-06-13,Da Nang,8.1,4.3,9.8,students_202601191651.txt,,7.4,Khá
SV797,Van A Tran,tran.vana.797@gmail.com,2002-03-14,Thanh Hoa,4.5,3.3,4.3,students_202601191651.txt,,4.03,Yếu
SV798,Tieu I Bui,fake_email_798@not-exist-domain.com,2002-07-08,Hai Phong,9.1,5.8,1.5,students_202601191651.txt,,5.47,Trung Bình
SV799,Huu T Unknown,unknown.huut.799@gmail.com,2007-02-18,Son La,9.6,9.4,0.1,students_202601191651.txt,,6.37,Trung Bình
SV800,Tieu I Pham,fake_email_800@not-exist-domain.com,2000-07-25,Nghe An,8.1,4.6,0.0,students_202601191651.txt,,4.23,Yếu
SV801,Minh E Pham,fake_email_801@not-exist-domain.com,2003-10-26,Hai Phong,7.0,9.8,7.0,students_202601191651.txt,,7.93,Khá
SV802,Huu T Dang,dang.huut.802@gmail.com,2001-07-03,Ha Noi,9.6,9.2,6.3,students_202601191651.txt,,8.37,Giỏi
SV803,Van C Dinh,fake_email_803@not-exist-domain.com,2005-01-20,Tp.Hcm,8.1,1.9,1.7,students_202601191651.txt,,3.9,Yếu
SV804,Van A Tieu,fake_email_804@not-exist-domain.com,2005-12-06,Can Tho,4.0,2.5,0.0,students_202601191651.txt,,2.17,Yếu
SV805,Thi D Tran,fake_email_805@not-exist-domain.com,2004-11-24,N/A,6.3,2.9,6.1,students_202601191651.txt,,5.1,Trung Bình
SV806,Van A Nguyen,nguyen.vana.806@gmail.com,2002-09-07,Da Nang,1.7,9.0,7.4,students_202601191651.txt,,6.03,Trung Bình
SV807,Duc H Tran,tran.duch.807@gmail.com,2007-06-30,Da Nang,4.2,0.2,1.5,students_202601191651.txt,,1.97,Yếu
SV808,Duc H Unknown,unknown.duch.808@gmail.com,2001-11-07,N/A,4.2,2.6,1.1,students_202601191651.txt,,2.63,Yếu
SV809,Van C Pham,pham.vanc.809@gmail.com,2002-09-17,Unknown,4.0,2.6,2.4,students_202601191651.txt,,3.0,Yếu
SV810,Tuan G Dinh,fake_email_810@not-exist-domain.com,2002-01-31,N/A,6.5,3.0,1.5,students_202601191651.txt,,3.67,Yếu
SV811,Minh E Vu,fake_email_811@not-exist-domain.com,2000-07-16,Can Tho,1.4,6.5,0.0,students_202601191651.txt,,2.63,Yếu
SV812,Thi D Pham,pham.thid.812@gmail.com,2006-08-06,Tp.Hcm,5.0,4.8,0.0,students_202601191651.txt,,3.27,Yếu
SV813,Thi D Hoang,fake_email_813@not-exist-domain.com,2003-10-21,Hai Phong,9.6,9.5,0.0,students_202601191651.txt,,6.37,Trung Bình
SV814,Huu T Pham,pham.huut.814@gmail.com,2003-02-19,Can Tho,3.6,0.5,3.2,students_202601191651.txt,,2.43,Yếu
SV815,Thi D Pham,pham.thid.815@gmail.com,2001-06-05,Da Nang,6.8,5.1,0.0,students_202601191651.txt,,3.97,Yếu
SV816,Ngoc F Trinh,trinh.ngocf.816@gmail.com,2004-12-05,Can Tho,9.4,2.5,1.6,students_202601191651.txt,,4.5,Yếu
SV817,Van C Dang,fake_email_817@not-exist-domain.com,2000-02-02,Son La,2.7,7.7,3.7,students_202601191651.txt,,4.7,Yếu
SV818,Duc H Trinh,trinh.duch.818@gmail.com,2000-11-02,Hai Phong,0.4,9.6,0.0,students_202601191651.txt,,3.33,Yếu
SV819,Duc H Nguyen,nguyen.duch.819@gmail.com,2003-01-28,Nghe An,4.2,0.8,6.8,students_202601191651.txt,,3.93,Yếu
SV820,Huu T Dinh,fake_email_820@not-exist-domain.com,2007-02-11,Son La,7.2,1.4,3.0,students_202601191651.txt,,3.87,Yếu
SV821,Minh E Hoang,hoang.minhe.821@gmail.com,2000-02-19,N/A,8.9,0.8,2.2,students_202601191651.txt,,3.97,Yếu
SV822,Van A Unknown,unknown.vana.822@gmail.com,2004-01-16,Da Nang,4.7,9.3,3.7,students_202601191651.txt,,5.9,Trung Bình
SV823,Huu T Dang,dang.huut.823@gmail.com,2002-02-17,Tp.Hcm,7.9,8.5,5.0,students_202601191651.txt,,7.13,Khá
SV824,Van C Dinh,fake_email_824@not-exist-domain.com,2005-05-20,N/A,9.2,9.1,5.7,students_202601191651.txt,,8.0,Giỏi
SV825,Van A Vu,vu.vana.825@gmail.com,2001-09-23,Tp.Hcm,2.1,4.8,2.1,students_202601191651.txt,,3.0,Yếu
SV826,Minh E Le,le.minhe.826@gmail.com,2001-05-15,Hai Phong,8.3,4.6,7.8,students_202601191651.txt,,6.9,Khá
SV827,Van A Bui,bui.vana.827@gmail.com,2002-05-15,Unknown,6.5,3.9,7.2,students_202601191651.txt,,5.87,Trung Bình
SV828,Thi D Pham,pham.thid.828@gmail.com,2003-10-29,Can Tho,1.6,3.5,5.2,students_202601191651.txt,,3.43,Yếu
SV829,Tieu I Unknown,unknown.tieui.829@gmail.com,2003-06-13,Hai Phong,2.8,6.8,2.9,students_202601191651.txt,,4.17,Yếu
SV830,Van A Pham,fake_email_830@not-exist-domain.com,2000-04-26,Thanh Hoa,3.9,8.1,0.5,students_202601191651.txt,,4.17,Yếu
SV831,Van A Trinh,trinh.vana.831@gmail.com,2005-12-23,Nghe An,3.5,1.7,2.0,students_202601191651.txt,,2.4,Yếu
SV832,Tuan G Bui,fake_email_832@not-exist-domain.com,2001-04-11,Hai Phong,6.6,8.4,0.1,students_202601191651.txt,,5.03,Trung Bình
SV833,Tieu I Dinh,dinh.tieui.833@gmail.com,2007-04-12,Thanh Hoa,4.2,0.2,0.0,students_202601191651.txt,,1.47,Yếu
SV834,Thi D Dinh,fake_email_834@not-exist-domain.com,2005-01-25,Thanh Hoa,7.2,8.5,3.7,students_202601191651.txt,,6.47,Trung Bình
SV835,Huu T Pham,pham.huut.835@gmail.com,2000-10-14,Hai Phong,3.8,5.3,6.1,students_202601191651.txt,,5.07,Trung Bình
SV836,Thi B Dinh,dinh.thib.836@gmail.com,2001-03-10,Nghe An,8.0,5.2,1.6,students_202601191651.txt,,4.93,Yếu
SV837,Thi B Dang,fake_email_837@not-exist-domain.com,2006-09-18,N/A,0.7,2.4,8.5,students_202601191651.txt,,3.87,Yếu
SV838,Van A Le,le.vana.838@gmail.com,2002-05-02,Thanh Hoa,8.6,4.5,0.0,students_202601191651.txt,,4.37,Yếu
SV839,Van A Tran,tran.vana.839@gmail.com,2006-01-07,Thanh Hoa,4.7,0.7,5.2,students_202601191651.txt,,3.53,Yếu
SV840,Minh E Vu,vu.minhe.840@gmail.com,2002-05-18,Da Nang,3.1,9.6,4.7,students_202601191651.txt,,5.8,Trung Bình
SV841,Ngoc F Tieu,fake_email_841@not-exist-domain.com,2002-02-06,Thanh Hoa,1.9,1.3,6.9,students_202601191651.txt,,3.37,Yếu
SV842,Duc H Tran,fake_email_842@not-exist-domain.com,2005-05-21,Ha Noi,9.2,5.5,5.9,students_202601191651.txt,,6.87,Khá
SV843,Thi B Dang,fake_email_843@not-exist-domain.com,2001-09-01,Hai Phong,2.7,7.2,0.0,students_202601191651.txt,,3.3,Yếu
SV844,Van A Tran,tran.vana.844@gmail.com,2004-06-15,Thanh Hoa,4.1,8.2,9.7,students_202601191651.txt,,7.33,Khá
SV845,Duc H Bui,bui.duch.845@gmail.com,2001-12-28,Hai Phong,2.6,7.8,0.0,students_202601191651.txt,,3.47,Yếu
SV846,Thi B Tran,fake_email_846@not-exist-domain.com,2007-07-16,N/A,1.5,3.7,1.4,students_202601191651.txt,,2.2,Yếu
SV847,Van C Tieu,fake_email_847@not-exist-domain.com,2002-08-18,Son La,4.6,9.6,0.0,students_202601191651.txt,,4.73,Yếu
SV848,Duc H Tieu,tieu.duch.848@gmail.com,2007-07-18,Da Nang,7.5,1.0,7.7,students_202601191651.txt,,5.4,Trung Bình
SV849,Duc H Unknown,unknown.duch.849@gmail.com,2004-01-28,Tp.Hcm,5.7,3.0,5.7,students_202601191651.txt,,4.8,Yếu
SV850,Thi D Trinh,trinh.thid.850@gmail.com,2007-05-01,Unknown,0.9,5.8,0.0,students_202601191651.txt,,2.23,Yếu
SV851,Tuan G Hoang,fake_email_851@not-exist-domain.com,2004-05-16,Thanh Hoa,3.0,6.4,7.4,students_202601191651.txt,,5.6,Trung Bình
SV852,Thi D Pham,pham.thid.852@gmail.com,2003-09-30,Son La,9.9,5.2,8.2,students_202601191651.txt,,7.77,Khá
SV853,Thi B Pham,fake_email_853@not-exist-domain.com,2007-05-29,Hai Phong,5.9,3.9,8.3,students_202601191651.txt,,6.03,Trung Bình
SV854,Thi B Unknown,fake_email_854@not-exist-domain.com,2003-04-22,Hai Phong,2.1,4.2,1.1,students_202601191651.txt,,2.47,Yếu
SV855,Tieu I Nguyen,nguyen.tieui.855@gmail.com,2002-11-09,Da Nang,3.1,5.2,8.4,students_202601191651.txt,,5.57,Trung Bình
SV856,Thi D Trinh,fake_email_856@not-exist-domain.com,2006-10-04,Hai Phong,8.7,5.9,1.4,students_202601191651.txt,,5.33,Trung Bình
SV857,Tieu I Pham,pham.tieui.857@gmail.com,2000-07-08,Son La,5.9,3.6,5.4,students_202601191651.txt,,4.97,Yếu
SV858,Minh E Bui,bui.minhe.858@gmail.com,2004-11-10,Tp.Hcm,1.7,4.4,1.9,students_202601191651.txt,,2.67,Yếu
SV859,Huu T Dang,dang.huut.859@gmail.com,2005-04-21,N/A,6.3,6.6,8.5,students_202601191651.txt,,7.13,Khá
SV860,Thi B Le,le.thib.860@gmail.com,2003-01-24,N/A,2.5,8.0,0.0,students_202601191651.txt,,3.5,Yếu
SV861,Ngoc F Unknown,unknown.ngocf.861@gmail.com,2005-10-05,Tp.Hcm,9.5,4.1,0.6,students_202601191651.txt,,4.73,Yếu
SV862,Ngoc F Pham,pham.ngocf.862@gmail.com,2004-04-30,Hai Phong,5.3,5.0,0.0,students_202601191651.txt,,3.43,Yếu
SV863,Huu T Dinh,fake_email_863@not-exist-domain.com,2004-08-22,Can Tho,6.8,3.2,1.1,students_202601191651.txt,,3.7,Yếu
SV864,Duc H Tran,tran.duch.864@gmail.com,2003-02-27,Tp.Hcm,7.0,0.5,3.4,students_202601191651.txt,,3.63,Yếu
SV865,Ngoc F Vu,vu.ngocf.865@gmail.com,2003-09-17,Son La,5.0,4.4,2.3,students_202601191651.txt,,3.9,Yếu
SV866,Thi B Pham,fake_email_866@not-exist-domain.com,2001-08-15,Tp.Hcm,3.7,9.5,7.1,students_202601191651.txt,,6.77,Khá
SV867,Tuan G Pham,pham.tuang.867@gmail.com,2005-08-07,Ha Noi,4.9,7.9,0.1,students_202601191651.txt,,4.3,Yếu
SV868,Huu T Unknown,unknown.huut.868@gmail.com,2004-02-05,Hai Phong,9.1,7.8,0.2,students_202601191651.txt,,5.7,Trung Bình
SV869,Thi D Pham,fake_email_869@not-exist-domain.com,2002-05-21,Can Tho,4.6,1.7,0.0,students_202601191651.txt,,2.1,Yếu
SV870,Minh E Tieu,fake_email_870@not-exist-domain.com,2006-06-01,Nghe An,7.4,4.4,0.0,students_202601191651.txt,,3.93,Yếu
SV871,Minh E Tran,tran.minhe.871@gmail.com,2001-11-12,N/A,5.8,1.8,5.3,students_202601191651.txt,,4.3,Yếu
SV872,Duc H Pham,pham.duch.872@gmail.com,2003-04-30,Son La,4.1,3.4,1.7,students_202601191651.txt,,3.07,Yếu
SV873,Minh E Nguyen,nguyen.minhe.873@gmail.com,2002-03-13,Tp.Hcm,8.6,7.4,2.2,students_202601191651.txt,,6.07,Trung Bình
SV874,Minh E Tran,tran.minhe.874@gmail.com,2002-04-10,Can Tho,4.4,9.7,6.3,students_202601191651.txt,,6.8,Khá
SV875,Ngoc F Tieu,tieu.ngocf.875@gmail.com,2006-06-24,Da Nang,3.4,7.7,0.0,students_202601191651.txt,,3.7,Yếu
SV876,Minh E Unknown,fake_email_876@not-exist-domain.com,2004-05-25,Ha Noi,6.3,6.7,3.6,students_202601191651.txt,,5.53,Trung Bình
SV877,Ngoc F Nguyen,nguyen.ngocf.877@gmail.com,2005-11-30,Son La,1.5,8.6,3.2,students_202601191651.txt,,4.43,Yếu
SV878,Van C Nguyen,fake_email_878@not-exist-domain.com,2003-11-05,Hai Phong,6.2,6.4,3.6,students_202601191651.txt,,5.4,Trung Bình
SV879,Thi D Le,le.thid.879@gmail.com,2002-05-17,Ha Noi,6.2,2.4,0.0,students_202601191651.txt,,2.87,Yếu
SV880,Duc H Tran,tran.duch.880@gmail.com,2001-03-18,Can Tho,2.3,7.5,4.8,students_202601191651.txt,,4.87,Yếu
SV881,Duc H Trinh,trinh.duch.881@gmail.com,2002-07-09,N/A,8.9,0.7,2.7,students_202601191651.txt,,4.1,Yếu
SV882,Van C Pham,fake_email_882@not-exist-domain.com,2003-08-05,Hai Phong,9.4,0.2,5.7,students_202601191651.txt,,5.1,Trung Bình
SV883,Minh E Unknown,unknown.minhe.883@gmail.com,2004-06-10,Tp.Hcm,6.9,7.1,7.9,students_202601191651.txt,,7.3,Khá
SV884,Thi D Vu,fake_email_884@not-exist-domain.com,2003-02-10,Thanh Hoa,0.7,2.2,4.5,students_202601191651.txt,,2.47,Yếu
SV885,Van A Hoang,hoang.vana.885@gmail.com,2000-04-11,Son La,1.3,6.0,5.1,students_202601191651.txt,,4.13,Yếu
SV886,Minh E Dinh,fake_email_886@not-exist-domain.com,2003-05-04,Nghe An,8.9,6.4,2.5,students_202601191651.txt,,5.93,Trung Bình
SV887,Duc H Tran,tran.duch.887@gmail.com,2005-09-14,Can Tho,6.2,4.5,2.4,students_202601191651.txt,,4.37,Yếu
SV888,Huu T Unknown,unknown.huut.888@gmail.com,2005-03-27,N/A,4.1,7.3,5.2,students_202601191651.txt,,5.53,Trung Bình
SV889,Van A Pham,pham.vana.889@gmail.com,2006-09-06,Thanh Hoa,5.4,3.8,7.1,students_202601191651.txt,,5.43,Trung Bình
SV890,Tuan G Unknown,fake_email_890@not-exist-domain.com,2002-03-31,Tp.Hcm,6.3,6.2,0.0,students_202601191651.txt,,4.17,Yếu
SV891,Tuan G Vu,fake_email_891@not-exist-domain.com,2003-05-13,N/A,6.0,9.3,4.6,students_202601191651.txt,,6.63,Khá
SV892,Thi B Le,le.thib.892@gmail.com,2003-08-29,Hai Phong,0.9,6.9,9.6,students_202601191651.txt,,5.8,Trung Bình
SV893,Tuan G Tran,fake_email_893@not-exist-domain.com,2006-01-03,Nghe An,2.8,8.5,7.2,students_202601191651.txt,,6.17,Trung Bình
SV894,Tieu I Pham,pham.tieui.894@gmail.com,2005-01-11,Son La,6.9,2.2,8.1,students_202601191651.txt,,5.73,Trung Bình
SV895,Minh E Pham,fake_email_895@not-exist-domain.com,2007-03-25,Thanh Hoa,2.7,4.6,9.0,students_202601191651.txt,,5.43,Trung Bình
SV896,Thi D Hoang,hoang.thid.896@gmail.com,2007-08-25,N/A,8.3,1.3,7.7,students_202601191651.txt,,5.77,Trung Bình
SV897,Minh E Tran,fake_email_897@not-exist-domain.com,2003-08-24,Unknown,3.2,0.9,9.5,students_202601191651.txt,,4.53,Yếu
SV898,Tieu I Dinh,dinh.tieui.898@gmail.com,2006-07-16,Unknown,1.1,0.6,9.6,students_202601191651.txt,,3.77,Yếu
SV899,Van C Pham,fake_email_899@not-exist-domain.com,2002-10-01,Da Nang,8.2,0.9,7.8,students_202601191651.txt,,5.63,Trung Bình
SV900,Huu T Tran,tran.huut.900@gmail.com,2006-09-16,N/A,2.1,5.4,5.6,students_202601191651.txt,,4.37,Yếu
SV901,Van C Le,le.vanc.901@gmail.com,2007-01-21,Hai Phong,6.3,7.5,0.0,students_202601191651.txt,,4.6,Yếu
SV902,Van A Vu,vu.vana.902@gmail.com,2001-10-25,Son La,8.2,7.8,8.2,students_202601191651.txt,,8.07,Giỏi
SV903,Tieu I Trinh,fake_email_903@not-exist-domain.com,2000-04-24,Son La,5.3,4.1,3.3,students_202601191651.txt,,4.23,Yếu
SV904,Van A Pham,pham.vana.904@gmail.com,2001-05-19,Can Tho,8.3,3.9,0.0,students_202601191651.txt,,4.07,Yếu
SV905,Huu T Pham,pham.huut.905@gmail.com,2006-02-12,Can Tho,4.8,8.3,0.0,students_202601191651.txt,,4.37,Yếu
SV906,Thi B Dang,dang.thib.906@gmail.com,2005-12-30,Hai Phong,7.0,5.2,2.3,students_202601191651.txt,,4.83,Yếu
SV907,Huu T Trinh,trinh.huut.907@gmail.com,2000-05-13,Hai Phong,2.1,1.1,0.1,students_202601191651.txt,,1.1,Yếu
SV908,Thi B Trinh,trinh.thib.908@gmail.com,2000-12-30,N/A,3.3,3.7,0.2,students_202601191651.txt,,2.4,Yếu
SV909,Tuan G Tieu,tieu.tuang.909@gmail.com,2005-09-28,Can Tho,6.4,7.0,8.6,students_202601191651.txt,,7.33,Khá
SV910,Ngoc F Dang,fake_email_910@not-exist-domain.com,2002-11-07,Ha Noi,7.8,2.5,7.1,students_202601191651.txt,,5.8,Trung Bình
SV911,Tuan G Tieu,tieu.tuang.911@gmail.com,2006-04-27,Ha Noi,4.8,8.2,0.0,students_202601191651.txt,,4.33,Yếu
SV912,Thi B Pham,pham.thib.912@gmail.com,2007-01-21,Hai Phong,9.2,2.8,6.7,students_202601191651.txt,,6.23,Trung Bình
SV913,Thi D Pham,pham.thid.913@gmail.com,2004-12-18,Tp.Hcm,2.9,2.9,7.8,students_202601191651.txt,,4.53,Yếu
SV914,Van C Pham,fake_email_914@not-exist-domain.com,2007-02-02,Son La,1.9,9.3,5.8,students_202601191651.txt,,5.67,Trung Bình
SV915,Van C Dang,fake_email_915@not-exist-domain.com,2001-12-21,Hai Phong,7.5,2.1,0.0,students_202601191651.txt,,3.2,Yếu
SV916,Thi B Bui,fake_email_916@not-exist-domain.com,2002-01-18,Can Tho,1.3,8.5,0.0,students_202601191651.txt,,3.27,Yếu
SV917,Tieu I Trinh,trinh.tieui.917@gmail.com,2004-09-23,Da Nang,8.7,4.6,2.0,students_202601191651.txt,,5.1,Trung Bình
SV918,Huu T Tieu,fake_email_918@not-exist-domain.com,2006-04-10,Hai Phong,1.8,1.4,7.5,students_202601191651.txt,,3.57,Yếu
SV919,Ngoc F Tieu,tieu.ngocf.919@gmail.com,2004-12-30,Nghe An,7.0,8.6,6.4,students_202601191651.txt,,7.33,Khá
SV920,Tuan G Pham,fake_email_920@not-exist-domain.com,2005-06-01,Thanh Hoa,7.6,1.0,0.6,students_202601191651.txt,,3.07,Yếu
SV921,Thi B Tieu,tieu.thib.921@gmail.com,2003-05-24,Da Nang,5.1,6.5,1.3,students_202601191651.txt,,4.3,Yếu
SV922,Huu T Tran,tran.huut.922@gmail.com,2007-11-01,Ha Noi,4.3,9.2,5.1,students_202601191651.txt,,6.2,Trung Bình
SV923,Van A Trinh,fake_email_923@not-exist-domain.com,2002-11-22,N/A,9.0,6.9,9.6,students_202601191651.txt,,8.5,Giỏi
SV924,Duc H Le,le.duch.924@gmail.com,2000-03-12,Thanh Hoa,1.1,9.6,4.1,students_202601191651.txt,,4.93,Yếu
SV925,Duc H Trinh,trinh.duch.925@gmail.com,2001-04-10,Da Nang,3.6,8.3,2.5,students_202601191651.txt,,4.8,Yếu
SV926,Thi D Pham,pham.thid.926@gmail.com,2004-06-02,Ha Noi,0.6,7.4,0.0,students_202601191651.txt,,2.67,Yếu
SV927,Tuan G Dang,dang.tuang.927@gmail.com,2001-12-01,Da Nang,2.8,2.7,7.3,students_202601191651.txt,,4.27,Yếu
SV928,Tieu I Tran,tran.tieui.928@gmail.com,2004-05-26,Son La,8.3,7.5,1.0,students_202601191651.txt,,5.6,Trung Bình
SV929,Van C Unknown,fake_email_929@not-exist-domain.com,2000-07-27,Tp.Hcm,8.4,7.1,2.5,students_202601191651.txt,,6.0,Trung Bình
SV930,Tieu I Tran,fake_email_930@not-exist-domain.com,2005-10-21,Can Tho,7.6,0.1,5.0,students_202601191651.txt,,4.23,Yếu
SV931,Tuan G Unknown,unknown.tuang.931@gmail.com,2001-01-25,Can Tho,3.8,0.7,9.5,students_202601191651.txt,,4.67,Yếu
SV932,Tieu I Trinh,trinh.tieui.932@gmail.com,2003-02-03,Hai Phong,6.5,5.0,5.5,students_202601191651.txt,,5.67,Trung Bình
SV933,Van A Unknown,unknown.vana.933@gmail.com,2004-06-15,Unknown,7.5,0.2,10.0,students_202601191651.txt,,5.9,Trung Bình
SV934,Van C Tran,tran.vanc.934@gmail.com,2001-05-16,Ha Noi,2.0,9.0,8.1,students_202601191651.txt,,6.37,Trung Bình
SV935,Duc H Le,le.duch.935@gmail.com,2001-05-13,Da Nang,0.7,6.7,4.5,students_202601191651.txt,,3.97,Yếu
SV936,Tuan G Dinh,fake_email_936@not-exist-domain.com,2001-03-04,Unknown,1.4,2.0,2.6,students_202601191651.txt,,2.0,Yếu
SV937,Thi B Hoang,fake_email_937@not-exist-domain.com,2002-04-19,Hai Phong,1.4,2.4,8.4,students_202601191651.txt,,4.07,Yếu
